RecordType,Origin,Month,CarrierName,Count,ArrDelayMins,Cancellations,CarrierDelayMins,WeatherDelayMins,NasDelayMins,SecurityDelayMins,LateAircraftDelayMins
OnTime,ORD,7,Alaska Airlines,168,0,0.0,0,0,0,0,0
OnTime,ORD,7,JetBlue Airways,215,0,0.0,0,0,0,0,0
OnTime,ORD,7,Delta Air Lines,528,0,0.0,0,0,0,0,0
OnTime,ORD,7,ExpressJet Airlines,3384,0,0.0,0,0,0,0,0
OnTime,ORD,7,Frontier Airlines,318,0,0.0,0,0,0,0,0
OnTime,ORD,7,Envoy Air,4893,0,0.0,0,0,0,0,0
OnTime,ORD,7,Spirit Airlines,607,0,0.0,0,0,0,0,0
OnTime,ORD,7,SkyWest Airlines,2525,0,0.0,0,0,0,0,0
OnTime,ORD,7,United Airlines,3961,0,0.0,0,0,0,0,0
OnTime,ORD,7,Virgin America,117,0,0.0,0,0,0,0,0
OnTime,PHX,7,American Airlines,4599,0,0.0,0,0,0,0,0
OnTime,PHX,7,Alaska Airlines,169,0,0.0,0,0,0,0,0
OnTime,PHX,7,JetBlue Airways,48,0,0.0,0,0,0,0,0
OnTime,PHX,7,Delta Air Lines,575,0,0.0,0,0,0,0,0
OnTime,PHX,7,ExpressJet Airlines,1,0,0.0,0,0,0,0,0
OnTime,PHX,7,Frontier Airlines,109,0,0.0,0,0,0,0,0
OnTime,PHX,7,Hawaiian Airlines,21,0,0.0,0,0,0,0,0
OnTime,PHX,7,Spirit Airlines,49,0,0.0,0,0,0,0,0
OnTime,PHX,7,SkyWest Airlines,1672,0,0.0,0,0,0,0,0
OnTime,PHX,7,United Airlines,246,0,0.0,0,0,0,0,0
OnTime,PHX,7,Southwest Airlines,3605,0,0.0,0,0,0,0,0
OnTime,SFO,7,American Airlines,1204,0,0.0,0,0,0,0,0
OnTime,SFO,7,Alaska Airlines,411,0,0.0,0,0,0,0,0
OnTime,SFO,7,JetBlue Airways,350,0,0.0,0,0,0,0,0
OnTime,SFO,7,Delta Air Lines,928,0,0.0,0,0,0,0,0
OnTime,SFO,7,Frontier Airlines,126,0,0.0,0,0,0,0,0
OnTime,SFO,7,Hawaiian Airlines,44,0,0.0,0,0,0,0,0
OnTime,SFO,7,SkyWest Airlines,2416,0,0.0,0,0,0,0,0
OnTime,SFO,7,United Airlines,3570,0,0.0,0,0,0,0,0
OnTime,SFO,7,Virgin America,1175,0,0.0,0,0,0,0,0
OnTime,SFO,7,Southwest Airlines,937,0,0.0,0,0,0,0,0
Delayed,ATL,7,American Airlines,179,9624.0,0.0,2408.0,334.0,2094.0,13.0,4775.0
Delayed,ATL,7,Alaska Airlines,3,177.0,0.0,70.0,0.0,73.0,0.0,34.0
Delayed,ATL,7,Delta Air Lines,3636,190055.0,0.0,67640.0,27051.0,43079.0,0.0,52285.0
Delayed,ATL,7,ExpressJet Airlines,1225,65684.0,0.0,36235.0,14.0,9066.0,0.0,20369.0
Delayed,ATL,7,Frontier Airlines,205,15486.0,0.0,3503.0,73.0,6367.0,0.0,5543.0
Delayed,ATL,7,Envoy Air,47,2882.0,0.0,461.0,59.0,1124.0,0.0,1238.0
Delayed,ATL,7,Spirit Airlines,174,10860.0,0.0,2210.0,94.0,2863.0,114.0,5579.0
Delayed,ATL,7,SkyWest Airlines,106,6908.0,0.0,2502.0,240.0,1969.0,0.0,2197.0
Delayed,ATL,7,United Airlines,89,6136.0,0.0,1170.0,236.0,2034.0,0.0,2696.0
Delayed,ATL,7,Southwest Airlines,1092,64812.0,0.0,20828.0,2857.0,7115.0,21.0,33991.0
Delayed,DEN,7,American Airlines,172,10508.0,0.0,3205.0,285.0,1514.0,0.0,5504.0
Delayed,DEN,7,Alaska Airlines,15,677.0,0.0,382.0,0.0,142.0,0.0,153.0
Delayed,DEN,7,JetBlue Airways,26,988.0,0.0,75.0,18.0,188.0,0.0,707.0
Delayed,DEN,7,Delta Air Lines,97,6163.0,0.0,2953.0,68.0,1268.0,0.0,1874.0
Delayed,DEN,7,ExpressJet Airlines,2,254.0,0.0,254.0,0.0,0.0,0.0,0.0
Delayed,DEN,7,Frontier Airlines,474,22768.0,0.0,5466.0,495.0,10260.0,0.0,6547.0
Delayed,DEN,7,Spirit Airlines,92,6388.0,0.0,1156.0,130.0,1984.0,0.0,3118.0
Delayed,DEN,7,SkyWest Airlines,1103,60535.0,0.0,21572.0,3944.0,7166.0,0.0,27853.0
Delayed,DEN,7,United Airlines,1148,72463.0,0.0,22255.0,3867.0,10009.0,0.0,36332.0
Delayed,DEN,7,Southwest Airlines,1437,81297.0,0.0,28445.0,2612.0,8974.0,29.0,41237.0
Delayed,DFW,7,American Airlines,2253,120602.0,0.0,49798.0,1737.0,19794.0,38.0,49235.0
Delayed,DFW,7,Alaska Airlines,15,759.0,0.0,350.0,41.0,116.0,0.0,252.0
Delayed,DFW,7,JetBlue Airways,8,309.0,0.0,44.0,31.0,60.0,0.0,174.0
Delayed,DFW,7,Delta Air Lines,60,4195.0,0.0,2299.0,5.0,580.0,0.0,1311.0
Delayed,DFW,7,ExpressJet Airlines,655,36875.0,0.0,19188.0,0.0,3327.0,0.0,14360.0
Delayed,DFW,7,Frontier Airlines,32,1272.0,0.0,87.0,0.0,653.0,0.0,532.0
Delayed,DFW,7,Envoy Air,780,38466.0,0.0,16966.0,3331.0,4900.0,145.0,13124.0
Delayed,DFW,7,Spirit Airlines,238,12721.0,0.0,3189.0,35.0,5178.0,60.0,4259.0
Delayed,DFW,7,SkyWest Airlines,86,5019.0,0.0,1417.0,39.0,987.0,0.0,2576.0
Delayed,DFW,7,United Airlines,102,7880.0,0.0,2015.0,13.0,1992.0,0.0,3860.0
Delayed,IAH,7,American Airlines,139,8807.0,0.0,3149.0,103.0,1548.0,0.0,4007.0
Delayed,IAH,7,Delta Air Lines,42,2519.0,0.0,591.0,0.0,734.0,0.0,1194.0
Delayed,IAH,7,ExpressJet Airlines,683,30528.0,0.0,12133.0,1096.0,8028.0,0.0,9271.0
Delayed,IAH,7,Frontier Airlines,45,3276.0,0.0,1072.0,0.0,679.0,0.0,1525.0
Delayed,IAH,7,Spirit Airlines,199,12501.0,0.0,3972.0,30.0,5253.0,67.0,3179.0
Delayed,IAH,7,SkyWest Airlines,392,21278.0,0.0,11320.0,541.0,2039.0,386.0,6992.0
Delayed,IAH,7,United Airlines,1405,90441.0,0.0,38036.0,1637.0,12181.0,0.0,38587.0
Delayed,LAS,7,American Airlines,245,17178.0,0.0,4812.0,29.0,3777.0,36.0,8524.0
Delayed,LAS,7,Alaska Airlines,35,2139.0,0.0,1210.0,16.0,355.0,0.0,558.0
Delayed,LAS,7,JetBlue Airways,96,5213.0,0.0,520.0,196.0,1642.0,0.0,2855.0
Delayed,LAS,7,Delta Air Lines,158,10977.0,0.0,4782.0,37.0,2399.0,0.0,3759.0
Delayed,LAS,7,Frontier Airlines,141,10227.0,0.0,2777.0,0.0,2982.0,0.0,4468.0
Delayed,LAS,7,Hawaiian Airlines,8,213.0,0.0,126.0,0.0,0.0,0.0,87.0
Delayed,LAS,7,Spirit Airlines,232,13544.0,0.0,2234.0,88.0,4977.0,0.0,6245.0
Delayed,LAS,7,SkyWest Airlines,21,1525.0,0.0,519.0,58.0,83.0,0.0,865.0
Delayed,LAS,7,United Airlines,191,11734.0,0.0,2291.0,175.0,2648.0,0.0,6620.0
Delayed,LAS,7,Virgin America,85,5278.0,0.0,1036.0,55.0,2259.0,0.0,1928.0
Delayed,LAS,7,Southwest Airlines,1929,102030.0,0.0,38909.0,2114.0,9173.0,0.0,51834.0
Delayed,LAX,7,American Airlines,647,35412.0,0.0,12072.0,538.0,7955.0,87.0,14760.0
Delayed,LAX,7,Alaska Airlines,131,6648.0,0.0,962.0,0.0,1195.0,11.0,4480.0
Delayed,LAX,7,JetBlue Airways,93,4992.0,0.0,1440.0,0.0,1737.0,0.0,1815.0
Delayed,LAX,7,Delta Air Lines,556,29762.0,0.0,9541.0,950.0,5559.0,70.0,13642.0
Delayed,LAX,7,Frontier Airlines,40,1842.0,0.0,193.0,0.0,893.0,0.0,756.0
Delayed,LAX,7,Hawaiian Airlines,17,958.0,0.0,798.0,0.0,4.0,0.0,156.0
Delayed,LAX,7,Envoy Air,8,485.0,0.0,45.0,0.0,117.0,0.0,323.0
Delayed,LAX,7,Spirit Airlines,168,9220.0,0.0,2136.0,21.0,3319.0,38.0,3706.0
Delayed,LAX,7,SkyWest Airlines,1056,64855.0,0.0,20217.0,342.0,5621.0,43.0,38632.0
Delayed,LAX,7,United Airlines,761,51641.0,0.0,16955.0,320.0,6024.0,0.0,28342.0
Delayed,LAX,7,Virgin America,303,15553.0,0.0,2446.0,775.0,5593.0,131.0,6608.0
Delayed,LAX,7,Southwest Airlines,1360,77454.0,0.0,14728.0,969.0,9035.0,0.0,52722.0
Delayed,MSP,7,American Airlines,113,6009.0,0.0,1500.0,632.0,1221.0,0.0,2656.0
Delayed,MSP,7,Alaska Airlines,8,206.0,0.0,44.0,0.0,132.0,0.0,30.0
Delayed,MSP,7,Delta Air Lines,954,46010.0,0.0,22300.0,1760.0,12705.0,256.0,8989.0
Delayed,MSP,7,ExpressJet Airlines,117,7667.0,0.0,3190.0,0.0,831.0,0.0,3646.0
Delayed,MSP,7,Frontier Airlines,77,4999.0,0.0,957.0,10.0,2110.0,0.0,1922.0
Delayed,MSP,7,Spirit Airlines,143,8152.0,0.0,1016.0,140.0,4088.0,51.0,2857.0
Delayed,MSP,7,SkyWest Airlines,349,16564.0,0.0,5502.0,868.0,2471.0,0.0,7723.0
Delayed,MSP,7,United Airlines,81,5698.0,0.0,1524.0,91.0,1629.0,0.0,2454.0
Delayed,MSP,7,Southwest Airlines,162,9205.0,0.0,1911.0,420.0,957.0,0.0,5917.0
Delayed,ORD,7,American Airlines,1273,84238.0,0.0,23223.0,2512.0,15825.0,74.0,42604.0
Delayed,ORD,7,Alaska Airlines,27,929.0,0.0,144.0,0.0,443.0,0.0,342.0
Delayed,ORD,7,JetBlue Airways,58,5199.0,0.0,1026.0,171.0,1836.0,19.0,2147.0
Delayed,ORD,7,Delta Air Lines,145,8674.0,0.0,2570.0,570.0,1630.0,0.0,3904.0
Delayed,ORD,7,ExpressJet Airlines,995,59844.0,0.0,15409.0,2516.0,17151.0,0.0,24768.0
Delayed,ORD,7,Frontier Airlines,174,11092.0,0.0,1761.0,48.0,5646.0,0.0,3637.0
Delayed,ORD,7,Envoy Air,1052,57762.0,0.0,14440.0,5636.0,14716.0,25.0,22945.0
Delayed,ORD,7,Spirit Airlines,387,24496.0,0.0,6877.0,957.0,8343.0,274.0,8045.0
Delayed,ORD,7,SkyWest Airlines,922,53954.0,0.0,21235.0,2246.0,9286.0,286.0,20901.0
Delayed,ORD,7,United Airlines,1909,128079.0,0.0,46452.0,4157.0,24646.0,0.0,52824.0
Delayed,ORD,7,Virgin America,35,1680.0,0.0,239.0,89.0,695.0,0.0,657.0
Delayed,PHX,7,American Airlines,1024,53560.0,0.0,24428.0,916.0,13329.0,291.0,14596.0
Delayed,PHX,7,Alaska Airlines,17,958.0,0.0,254.0,31.0,155.0,0.0,518.0
Delayed,PHX,7,JetBlue Airways,14,713.0,0.0,146.0,0.0,58.0,0.0,509.0
Delayed,PHX,7,Delta Air Lines,62,6962.0,0.0,4584.0,142.0,669.0,0.0,1567.0
Delayed,PHX,7,ExpressJet Airlines,1,33.0,0.0,15.0,0.0,18.0,0.0,0.0
Delayed,PHX,7,Frontier Airlines,44,4083.0,0.0,950.0,7.0,1050.0,0.0,2076.0
Delayed,PHX,7,Hawaiian Airlines,9,310.0,0.0,310.0,0.0,0.0,0.0,0.0
Delayed,PHX,7,Spirit Airlines,12,571.0,0.0,132.0,0.0,277.0,0.0,162.0
Delayed,PHX,7,SkyWest Airlines,336,21317.0,0.0,6527.0,1524.0,3327.0,91.0,9848.0
Delayed,PHX,7,United Airlines,63,3883.0,0.0,1359.0,181.0,845.0,0.0,1498.0
Delayed,PHX,7,Southwest Airlines,1492,78729.0,0.0,26088.0,1245.0,9412.0,49.0,41935.0
Delayed,SFO,7,American Airlines,235,16016.0,0.0,6076.0,0.0,3531.0,0.0,6409.0
Delayed,SFO,7,Alaska Airlines,77,4591.0,0.0,848.0,0.0,560.0,22.0,3161.0
Delayed,SFO,7,JetBlue Airways,109,6023.0,0.0,857.0,0.0,932.0,0.0,4234.0
Delayed,SFO,7,Delta Air Lines,205,11679.0,0.0,1785.0,0.0,3549.0,0.0,6345.0
Delayed,SFO,7,Frontier Airlines,59,3749.0,0.0,750.0,0.0,1535.0,0.0,1464.0
Delayed,SFO,7,Hawaiian Airlines,17,2088.0,0.0,2087.0,0.0,0.0,1.0,0.0
Delayed,SFO,7,SkyWest Airlines,609,33332.0,0.0,12101.0,87.0,3342.0,0.0,17802.0
Delayed,SFO,7,United Airlines,1070,63826.0,0.0,24868.0,56.0,8975.0,0.0,29927.0
Delayed,SFO,7,Virgin America,319,16039.0,0.0,2878.0,235.0,5624.0,196.0,7106.0
Delayed,SFO,7,Southwest Airlines,379,21895.0,0.0,4179.0,256.0,3787.0,0.0,13673.0
