RecordType,Origin,Month,CarrierName,Count,ArrDelayMins,Cancellations,CarrierDelayMins,WeatherDelayMins,NasDelayMins,SecurityDelayMins,LateAircraftDelayMins
OnTime,MSP,3,Envoy Air,3,0,0.0,0,0,0,0,0
OnTime,MSP,3,Spirit Airlines,242,0,0.0,0,0,0,0,0
OnTime,MSP,3,SkyWest Airlines,1792,0,0.0,0,0,0,0,0
OnTime,MSP,3,United Airlines,224,0,0.0,0,0,0,0,0
OnTime,MSP,3,US Airways,302,0,0.0,0,0,0,0,0
OnTime,MSP,3,Southwest Airlines,589,0,0.0,0,0,0,0,0
OnTime,ORD,3,American Airlines,3229,0,0.0,0,0,0,0,0
OnTime,ORD,3,Alaska Airlines,132,0,0.0,0,0,0,0,0
OnTime,ORD,3,JetBlue Airways,133,0,0.0,0,0,0,0,0
OnTime,ORD,3,Delta Air Lines,491,0,0.0,0,0,0,0,0
OnTime,ORD,3,ExpressJet Airlines,3709,0,0.0,0,0,0,0,0
OnTime,ORD,3,Frontier Airlines,185,0,0.0,0,0,0,0,0
OnTime,ORD,3,Envoy Air,4026,0,0.0,0,0,0,0,0
OnTime,ORD,3,Spirit Airlines,532,0,0.0,0,0,0,0,0
OnTime,ORD,3,SkyWest Airlines,2398,0,0.0,0,0,0,0,0
OnTime,ORD,3,United Airlines,4301,0,0.0,0,0,0,0,0
OnTime,ORD,3,US Airways,519,0,0.0,0,0,0,0,0
OnTime,ORD,3,Virgin America,83,0,0.0,0,0,0,0,0
OnTime,PHX,3,American Airlines,392,0,0.0,0,0,0,0,0
OnTime,PHX,3,Alaska Airlines,220,0,0.0,0,0,0,0,0
OnTime,PHX,3,JetBlue Airways,48,0,0.0,0,0,0,0,0
OnTime,PHX,3,Delta Air Lines,659,0,0.0,0,0,0,0,0
OnTime,PHX,3,Frontier Airlines,134,0,0.0,0,0,0,0,0
OnTime,PHX,3,Hawaiian Airlines,23,0,0.0,0,0,0,0,0
OnTime,PHX,3,Spirit Airlines,83,0,0.0,0,0,0,0,0
OnTime,PHX,3,SkyWest Airlines,1465,0,0.0,0,0,0,0,0
OnTime,PHX,3,United Airlines,557,0,0.0,0,0,0,0,0
OnTime,PHX,3,US Airways,3799,0,0.0,0,0,0,0,0
OnTime,PHX,3,Southwest Airlines,4132,0,0.0,0,0,0,0,0
OnTime,SFO,3,American Airlines,700,0,0.0,0,0,0,0,0
OnTime,SFO,3,Alaska Airlines,425,0,0.0,0,0,0,0,0
OnTime,SFO,3,JetBlue Airways,349,0,0.0,0,0,0,0,0
OnTime,SFO,3,Delta Air Lines,621,0,0.0,0,0,0,0,0
OnTime,SFO,3,Frontier Airlines,104,0,0.0,0,0,0,0,0
OnTime,SFO,3,Hawaiian Airlines,37,0,0.0,0,0,0,0,0
OnTime,SFO,3,SkyWest Airlines,2820,0,0.0,0,0,0,0,0
OnTime,SFO,3,United Airlines,3186,0,0.0,0,0,0,0,0
OnTime,SFO,3,US Airways,355,0,0.0,0,0,0,0,0
OnTime,SFO,3,Virgin America,1143,0,0.0,0,0,0,0,0
OnTime,SFO,3,Southwest Airlines,1039,0,0.0,0,0,0,0,0
Delayed,ATL,3,American Airlines,88,5393.0,0.0,1917.0,27.0,811.0,0.0,2638.0
Delayed,ATL,3,Delta Air Lines,2622,121193.0,0.0,60182.0,11072.0,27281.0,53.0,22605.0
Delayed,ATL,3,ExpressJet Airlines,1265,64990.0,0.0,36408.0,24.0,6974.0,0.0,21584.0
Delayed,ATL,3,Frontier Airlines,125,9689.0,0.0,1660.0,104.0,2829.0,0.0,5096.0
Delayed,ATL,3,Envoy Air,51,2881.0,0.0,636.0,69.0,1466.0,0.0,710.0
Delayed,ATL,3,Spirit Airlines,58,3268.0,0.0,721.0,83.0,1192.0,0.0,1272.0
Delayed,ATL,3,SkyWest Airlines,66,3392.0,0.0,674.0,115.0,385.0,0.0,2218.0
Delayed,ATL,3,United Airlines,50,2947.0,0.0,514.0,98.0,1111.0,0.0,1224.0
Delayed,ATL,3,US Airways,68,3007.0,0.0,753.0,19.0,704.0,0.0,1531.0
Delayed,ATL,3,Southwest Airlines,648,32773.0,0.0,14374.0,903.0,3690.0,8.0,13798.0
Delayed,DEN,3,American Airlines,117,7343.0,0.0,3000.0,26.0,1290.0,0.0,3027.0
Delayed,DEN,3,Alaska Airlines,5,180.0,0.0,55.0,0.0,104.0,0.0,21.0
Delayed,DEN,3,JetBlue Airways,28,1545.0,0.0,173.0,0.0,108.0,0.0,1264.0
Delayed,DEN,3,Delta Air Lines,88,6806.0,0.0,2908.0,60.0,1583.0,0.0,2255.0
Delayed,DEN,3,ExpressJet Airlines,187,11491.0,0.0,3382.0,153.0,4430.0,0.0,3526.0
Delayed,DEN,3,Frontier Airlines,481,24213.0,0.0,4778.0,193.0,10342.0,0.0,8900.0
Delayed,DEN,3,Spirit Airlines,87,5596.0,0.0,673.0,121.0,2392.0,0.0,2410.0
Delayed,DEN,3,SkyWest Airlines,692,36071.0,0.0,10504.0,2695.0,6891.0,58.0,15923.0
Delayed,DEN,3,United Airlines,797,43257.0,0.0,13551.0,2987.0,9533.0,0.0,17186.0
Delayed,DEN,3,US Airways,66,2236.0,0.0,613.0,0.0,787.0,0.0,836.0
Delayed,DEN,3,Southwest Airlines,815,37949.0,0.0,14912.0,1527.0,4993.0,0.0,16517.0
Delayed,DFW,3,American Airlines,3001,148268.0,0.0,72340.0,2922.0,21410.0,248.0,51348.0
Delayed,DFW,3,Alaska Airlines,5,148.0,0.0,59.0,0.0,14.0,40.0,35.0
Delayed,DFW,3,JetBlue Airways,15,1015.0,0.0,356.0,13.0,141.0,0.0,505.0
Delayed,DFW,3,Delta Air Lines,60,3958.0,0.0,1408.0,694.0,287.0,0.0,1569.0
Delayed,DFW,3,ExpressJet Airlines,636,37611.0,0.0,15612.0,0.0,4643.0,0.0,17356.0
Delayed,DFW,3,Frontier Airlines,33,1753.0,0.0,430.0,12.0,514.0,0.0,797.0
Delayed,DFW,3,Envoy Air,1701,80355.0,0.0,33959.0,7569.0,12015.0,936.0,25876.0
Delayed,DFW,3,Spirit Airlines,149,8701.0,0.0,2080.0,1254.0,3659.0,0.0,1708.0
Delayed,DFW,3,SkyWest Airlines,56,3657.0,0.0,595.0,39.0,900.0,16.0,2107.0
Delayed,DFW,3,United Airlines,48,3411.0,0.0,440.0,563.0,1201.0,0.0,1207.0
Delayed,DFW,3,US Airways,84,3307.0,0.0,1297.0,96.0,1324.0,0.0,590.0
Delayed,IAH,3,American Airlines,73,3795.0,0.0,974.0,0.0,558.0,0.0,2263.0
Delayed,IAH,3,Alaska Airlines,6,278.0,0.0,48.0,0.0,48.0,0.0,182.0
Delayed,IAH,3,Delta Air Lines,27,1451.0,0.0,489.0,0.0,48.0,0.0,914.0
Delayed,IAH,3,ExpressJet Airlines,1042,48605.0,0.0,18327.0,1113.0,14288.0,0.0,14877.0
Delayed,IAH,3,Frontier Airlines,19,1020.0,0.0,143.0,0.0,441.0,0.0,436.0
Delayed,IAH,3,Spirit Airlines,82,4603.0,0.0,1013.0,0.0,1794.0,4.0,1792.0
Delayed,IAH,3,SkyWest Airlines,237,11257.0,0.0,5499.0,0.0,1299.0,93.0,4366.0
Delayed,IAH,3,United Airlines,979,53027.0,0.0,23060.0,36.0,11422.0,0.0,18509.0
Delayed,IAH,3,US Airways,53,2499.0,0.0,1041.0,89.0,580.0,0.0,789.0
Delayed,LAS,3,American Airlines,213,13290.0,0.0,3697.0,6.0,3051.0,0.0,6536.0
Delayed,LAS,3,Alaska Airlines,55,3347.0,0.0,1141.0,0.0,207.0,0.0,1999.0
Delayed,LAS,3,JetBlue Airways,82,5297.0,0.0,1237.0,52.0,1326.0,0.0,2682.0
Delayed,LAS,3,Delta Air Lines,114,7728.0,0.0,2592.0,16.0,2688.0,0.0,2432.0
Delayed,LAS,3,Frontier Airlines,101,8125.0,0.0,1773.0,0.0,2672.0,0.0,3680.0
Delayed,LAS,3,Hawaiian Airlines,36,1410.0,0.0,847.0,253.0,0.0,0.0,310.0
Delayed,LAS,3,Spirit Airlines,176,12836.0,0.0,2002.0,457.0,3332.0,13.0,7032.0
Delayed,LAS,3,SkyWest Airlines,59,4199.0,0.0,1408.0,138.0,944.0,0.0,1709.0
Delayed,LAS,3,United Airlines,178,10739.0,0.0,3082.0,83.0,1785.0,0.0,5789.0
Delayed,LAS,3,US Airways,90,3715.0,0.0,712.0,173.0,1252.0,30.0,1548.0
Delayed,LAS,3,Virgin America,83,4420.0,0.0,782.0,143.0,1580.0,0.0,1915.0
Delayed,LAS,3,Southwest Airlines,1376,63362.0,0.0,24241.0,277.0,5733.0,68.0,33043.0
Delayed,LAX,3,American Airlines,665,35686.0,0.0,12742.0,191.0,10916.0,35.0,11802.0
Delayed,LAX,3,Alaska Airlines,89,4155.0,0.0,1401.0,53.0,701.0,0.0,2000.0
Delayed,LAX,3,JetBlue Airways,92,6385.0,0.0,786.0,0.0,3512.0,13.0,2074.0
Delayed,LAX,3,Delta Air Lines,546,26779.0,0.0,9059.0,886.0,7809.0,0.0,9025.0
Delayed,LAX,3,Frontier Airlines,19,1083.0,0.0,193.0,0.0,274.0,0.0,616.0
Delayed,LAX,3,Hawaiian Airlines,37,1498.0,0.0,1098.0,329.0,71.0,0.0,0.0
Delayed,LAX,3,Envoy Air,4,299.0,0.0,211.0,0.0,88.0,0.0,0.0
Delayed,LAX,3,Spirit Airlines,99,6482.0,0.0,1145.0,13.0,2375.0,17.0,2932.0
Delayed,LAX,3,SkyWest Airlines,881,42120.0,0.0,13625.0,108.0,5456.0,82.0,22849.0
Delayed,LAX,3,United Airlines,564,30819.0,0.0,12921.0,219.0,8007.0,0.0,9672.0
Delayed,LAX,3,US Airways,200,7692.0,0.0,2372.0,0.0,3196.0,0.0,2124.0
Delayed,LAX,3,Virgin America,226,13453.0,0.0,2777.0,574.0,5857.0,0.0,4245.0
Delayed,LAX,3,Southwest Airlines,998,46338.0,0.0,12404.0,221.0,5003.0,50.0,28660.0
Delayed,MSP,3,American Airlines,71,5318.0,0.0,1985.0,130.0,663.0,0.0,2540.0
Delayed,MSP,3,Alaska Airlines,9,350.0,0.0,192.0,0.0,139.0,0.0,19.0
Delayed,MSP,3,Delta Air Lines,661,33616.0,0.0,15946.0,653.0,9988.0,0.0,7029.0
Delayed,MSP,3,ExpressJet Airlines,161,10390.0,0.0,4563.0,0.0,1521.0,0.0,4306.0
Delayed,MSP,3,Frontier Airlines,21,2053.0,0.0,1124.0,0.0,517.0,0.0,412.0
Delayed,MSP,3,Envoy Air,3,139.0,0.0,0.0,0.0,20.0,0.0,119.0
Delayed,MSP,3,Spirit Airlines,94,5878.0,0.0,1515.0,46.0,1855.0,21.0,2441.0
Delayed,MSP,3,SkyWest Airlines,271,14939.0,0.0,5468.0,610.0,3161.0,0.0,5700.0
Delayed,MSP,3,United Airlines,39,2853.0,0.0,424.0,0.0,1074.0,0.0,1355.0
Delayed,MSP,3,US Airways,50,2221.0,0.0,489.0,0.0,1041.0,0.0,691.0
Delayed,MSP,3,Southwest Airlines,73,3913.0,0.0,990.0,133.0,426.0,0.0,2364.0
Delayed,ORD,3,American Airlines,970,56770.0,0.0,19544.0,5436.0,10582.0,20.0,21188.0
Delayed,ORD,3,Alaska Airlines,26,1791.0,0.0,235.0,231.0,454.0,0.0,871.0
Delayed,ORD,3,JetBlue Airways,46,3556.0,0.0,770.0,185.0,766.0,0.0,1835.0
Delayed,ORD,3,Delta Air Lines,111,8108.0,0.0,2145.0,1051.0,944.0,0.0,3968.0
Delayed,ORD,3,ExpressJet Airlines,722,41925.0,0.0,11909.0,5775.0,8537.0,0.0,15704.0
Delayed,ORD,3,Frontier Airlines,146,10952.0,0.0,1998.0,268.0,4586.0,0.0,4100.0
Delayed,ORD,3,Envoy Air,1225,65022.0,0.0,27155.0,5447.0,12707.0,114.0,19599.0
Delayed,ORD,3,Spirit Airlines,261,17313.0,0.0,5088.0,602.0,7424.0,41.0,4158.0
Delayed,ORD,3,SkyWest Airlines,642,36787.0,0.0,14951.0,3023.0,6288.0,0.0,12525.0
Delayed,ORD,3,United Airlines,1355,84849.0,0.0,30910.0,7077.0,15307.0,0.0,31555.0
Delayed,ORD,3,US Airways,96,6206.0,0.0,1491.0,850.0,1200.0,0.0,2665.0
Delayed,ORD,3,Virgin America,19,1540.0,0.0,52.0,280.0,115.0,0.0,1093.0
Delayed,PHX,3,American Airlines,138,8824.0,0.0,3134.0,77.0,1863.0,0.0,3750.0
Delayed,PHX,3,Alaska Airlines,21,806.0,0.0,204.0,0.0,113.0,0.0,489.0
Delayed,PHX,3,JetBlue Airways,14,773.0,0.0,95.0,0.0,70.0,0.0,608.0
Delayed,PHX,3,Delta Air Lines,71,3605.0,0.0,1453.0,86.0,505.0,0.0,1561.0
Delayed,PHX,3,Frontier Airlines,83,5150.0,0.0,1052.0,0.0,2204.0,0.0,1894.0
Delayed,PHX,3,Hawaiian Airlines,8,204.0,0.0,143.0,61.0,0.0,0.0,0.0
Delayed,PHX,3,Spirit Airlines,39,2105.0,0.0,544.0,0.0,904.0,0.0,657.0
Delayed,PHX,3,SkyWest Airlines,265,11174.0,0.0,3743.0,221.0,3083.0,67.0,4060.0
Delayed,PHX,3,United Airlines,94,5239.0,0.0,1583.0,12.0,972.0,0.0,2672.0
Delayed,PHX,3,US Airways,1002,39868.0,0.0,17984.0,270.0,14503.0,252.0,6859.0
Delayed,PHX,3,Southwest Airlines,1179,45789.0,0.0,16413.0,574.0,8200.0,179.0,20423.0
Delayed,SFO,3,American Airlines,175,11496.0,0.0,4325.0,0.0,2701.0,0.0,4470.0
Delayed,SFO,3,Alaska Airlines,73,4495.0,0.0,1211.0,15.0,325.0,4.0,2940.0
Delayed,SFO,3,JetBlue Airways,99,6024.0,0.0,1404.0,151.0,2526.0,0.0,1943.0
Delayed,SFO,3,Delta Air Lines,77,5445.0,0.0,2071.0,0.0,2328.0,0.0,1046.0
Delayed,SFO,3,Frontier Airlines,39,2139.0,0.0,332.0,0.0,693.0,0.0,1114.0
Delayed,SFO,3,Hawaiian Airlines,24,960.0,0.0,765.0,195.0,0.0,0.0,0.0
Delayed,SFO,3,SkyWest Airlines,641,32883.0,0.0,11441.0,518.0,3734.0,0.0,17190.0
Delayed,SFO,3,United Airlines,777,43058.0,0.0,16713.0,408.0,10553.0,0.0,15384.0
Delayed,SFO,3,US Airways,58,2175.0,0.0,868.0,0.0,771.0,0.0,536.0
Delayed,SFO,3,Virgin America,225,13427.0,0.0,2678.0,354.0,5457.0,45.0,4893.0
Delayed,SFO,3,Southwest Airlines,261,15020.0,0.0,3892.0,103.0,1693.0,2.0,9330.0
